VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
3960,DIAGEO NORTH AMERICA INC,8680,Crown Royal,28.88,39.99,1750.0,47546.0,1373128.4800000344,47966.0,1884307.3399997673,596574.929999897,88129.79999998568,257032.07000000007,511178.8599997328,27.128210411779,1.0088335506667228,1.3722731466466416
3960,DIAGEO NORTH AMERICA INC,4260,Capt Morgan Original Barrel,16.66,21.99,1750.0,79078.0,1317439.4799999988,79042.0,1635666.5799999442,121065.2500000112,145234.9500000005,257032.07000000007,318227.0999999454,19.455499298638003,0.9995447532815701,1.241549691527345
480,BACARDI USA INC,3348,Bombay Sapphire Gin,22.38,29.99,1750.0,57349.0,1283470.6200000057,56888.0,1766391.119999798,460087.9499999081,104524.53999998761,89286.26999999999,482920.4999997923,27.339386760495465,0.9919614988927444,1.3762614371334734
480,BACARDI USA INC,3857,Grey Goose Vodka,38.27,49.99,1750.0,33388.0,1277758.760000023,32945.0,1699669.5499998508,589137.7899999224,60533.429999990025,89286.26999999999,421910.78999982774,24.82310693863197,0.9867317599137415,1.3301959675078416
8664,"STOLI GROUP,(USA) LLC",8112,Stolichnaya,19.52,24.99,1750.0,61936.0,1208990.7200000167,61323.0,1528730.2699997823,392353.53999991255,112669.44999998584,18544.489999999998,319739.5499997656,20.9153672347844,0.9901026866442779,1.2644681590275244
480,BACARDI USA INC,126,Grey Goose Vodka,20.14,32.99,1000.0,59878.0,1205942.9200000067,58013.0,1736610.8699998797,294049.48999996006,60913.65000000229,89286.26999999999,530667.9499998731,30.557677552709883,0.9688533351147333,1.4400440030775836
12546,JIM BEAM BRANDS COMPANY,3512,Pinnacle Vodka,11.76,16.99,1750.0,101480.0,1193404.80000003,98938.0,1624366.6199997105,306439.93999991653,181782.13000000623,123880.96999999999,430961.8199996804,26.531068460379785,0.9749507292077256,1.3611195631186246
12546,JIM BEAM BRANDS COMPANY,2120,Canadian Club,12.21,16.99,1750.0,97473.0,1190145.3300000117,94960.0,1554498.39999971,307670.1999999177,174471.93000000203,123880.96999999999,364353.0699996983,23.43862624752565,0.9742185015337581,1.3061416625477955
7245,PROXIMO SPIRITS INC.,8159,Jose Cuervo Especial,19.69,25.99,1750.0,59088.0,1163442.7199999734,58610.0,1549701.8999997717,431497.80999990343,107685.02999998446,38994.78000000001,386259.1799997983,24.92474068721573,0.9919103709721094,1.331996731218368
480,BACARDI USA INC,4243,Bacardi Superior Rum,14.49,19.99,1750.0,76389.0,1106876.6099999847,77041.0,1657809.5899997752,342678.8499999174,141551.60999999248,89286.26999999999,550932.9799997904,33.23258493153398,1.0085352603123487,1.497736581496467
8112,MOET HENNESSY USA INC,6654,Veuve Clicquot Brut Yellow,27.2,39.99,750.0,40380.0,1098336.0000000028,38506.0,1584665.4099999077,349562.0599999733,4316.35999999995,48347.26,486329.4099999049,30.689722065677778,0.9535908865775137,1.4427874621244352
3960,DIAGEO NORTH AMERICA INC,8512,Baileys Irish Cream,14.72,19.99,750.0,72952.0,1073853.4400000074,73122.0,1456174.7799997765,340626.12999991875,57570.690000006565,257032.07000000007,382321.3399997691,26.255182087402158,1.0023302993749315,1.3560274854637206
7245,PROXIMO SPIRITS INC.,3802,Three Olives Vodka,13.43,18.99,1750.0,77066.0,1034996.3799999938,74722.0,1408627.7799997577,331726.62999992317,137288.5799999888,38994.78000000001,373631.3999997638,26.52449463972861,0.9695845119767472,1.3609977843591743
11567,CAMPARI AMERICA,3826,Skyy Vodka,15.74,19.99,1750.0,65382.0,1029112.6799999664,64388.0,1327401.119999779,352821.77999991283,118298.36999998645,20964.809999999998,298288.4399998125,22.471612800798464,0.9847970389403812,1.2898501260326733
8112,MOET HENNESSY USA INC,42188,Moet & Chandon Nectar Imp Rs,34.01,52.99,750.0,29829.0,1014484.2900000048,29498.0,1533634.519999969,132343.6700000056,3314.2299999999736,48347.26,519150.22999996424,33.85097448119352,0.9889034161386571,1.511738067427305
17035,PERNOD RICARD USA,3423,Beefeater,21.25,26.99,1750.0,46163.0,980963.75,44762.0,1177834.3799998525,367508.0099999269,82244.15999998542,123780.21999999997,196870.6299998525,16.71462756927482,0.9696510192145225,1.2006910347093382
8004,SAZERAC CO INC,5138,Fireball Cinnamon Whisky,11.1,13.99,750.0,87954.0,976289.3999999905,84289.0,1174428.3599998045,257643.30999993792,66360.95000000767,50293.62000000002,198138.95999981405,16.871098037844305,0.9583304909384451,1.2029510511942627
17035,PERNOD RICARD USA,5734,Malibu Rum,15.82,21.99,1750.0,61639.0,975128.9800000095,60102.0,1293182.9799998398,315290.1799999338,110429.44999998703,123780.21999999997,318053.99999983027,24.59466331670014,0.9750644883920895,1.3261660831778654
480,BACARDI USA INC,4227,Bacardi Superior Rum Trav,14.17,17.99,1750.0,68294.0,967725.9800000013,75147.0,1323223.529999905,177578.64999999318,138074.08999999802,89286.26999999999,355497.5499999038,26.866023913580893,1.100345564764108,1.3673535250132516
4425,MARTIGNETTI COMPANIES,3505,Tito's Handmade Vodka,13.76,18.99,750.0,69299.0,953554.2399999768,70603.0,1355204.969999795,331321.58999991673,55584.91000000613,144929.24,401650.72999981826,29.637637028432607,1.0188170103464695,1.421214350638122
1128,BROWN-FORMAN CORP,1232,Jack Daniels No 7 Black,15.93,22.99,750.0,52932.0,843206.7599999951,53206.0,1255188.9399997946,394500.85999991104,41888.060000005324,68601.68000000001,411982.17999979947,32.822323944303314,1.0051764528073754,1.4885897499206504
12546,JIM BEAM BRANDS COMPANY,1385,Makers Mark,20.45,26.99,750.0,41048.0,839431.6000000037,37615.0,1034144.8499998584,396827.6499999206,29615.600000003382,123880.96999999999,194713.2499998547,18.828431046180945,0.9163662054180471,1.23195844664396
8004,SAZERAC CO INC,5103,Fireball Cinnamon Whisky,17.14,23.99,1750.0,44198.0,757553.7200000103,43533.0,1093841.6699998477,364814.6399999255,79984.57999998568,50293.62000000002,336287.9499998373,30.74375014437731,0.984954070319924,1.4439130072515949
17035,PERNOD RICARD USA,8000,The Glenlivet 12 Yr Single,53.96,67.99,1750.0,13759.0,742435.6400000077,13210.0,910688.899999942,453044.27999996115,24275.30999999968,123780.21999999997,168253.25999993435,18.475382756937638,0.960098844392761,1.2266233609150723
3960,DIAGEO NORTH AMERICA INC,2432,Crown Royal,17.59,22.99,750.0,41893.0,736897.8699999982,41506.0,967005.9399998506,361149.7899999199,32678.120000003866,257032.07000000007,230108.06999985233,23.79593138795899,0.990762179839114,1.312265891065546
17035,PERNOD RICARD USA,5365,Kahlua,14.84,18.99,750.0,48583.0,720971.7199999975,48615.0,932815.8499998393,323296.7599999222,38272.73000000486,123780.21999999997,211844.1299998418,22.71017693362289,1.0006586666117778,1.293831400210597
3960,DIAGEO NORTH AMERICA INC,3876,Smirnoff 80 Proof,13.95,19.99,1750.0,50962.0,710919.9000000035,64266.0,1210481.3399998345,298050.9599999317,118078.449999987,257032.07000000007,499561.439999831,41.26965228558577,1.2610572583493584,1.702697223695424
1392,CONSTELLATION BRANDS INC,3913,Svedka Vodka,14.28,17.99,1750.0,48481.0,692308.6800000105,47805.0,875307.9499998783,271014.4299999417,87832.82999998739,79528.99,182999.26999986777,20.906844271195435,0.9860563932262123,1.2643319017751806
8004,SAZERAC CO INC,3522,Platinum 7X Distilled Vodka,9.62,12.99,1750.0,71899.0,691668.3799999709,70351.0,914148.489999854,232302.77999995163,129253.369999989,50293.62000000002,222480.1099998831,24.337414811013762,0.9784697979109584,1.3216571935815433
1392,CONSTELLATION BRANDS INC,2114,Black Velvet Canadian Whisky,9.41,12.99,1750.0,73227.0,689066.0700000038,72043.0,948838.5699998497,229797.42999995052,132364.7099999849,79528.99,259772.49999984587,27.377944806763814,0.9838311005503435,1.3769921511297813
4425,MARTIGNETTI COMPANIES,11219,Josh Cellars Cab Svgn Sonoma,8.44,12.99,750.0,80030.0,675453.2000000181,78392.0,1095045.0399999167,199092.26999998596,8799.819999999914,144929.24,419591.83999989857,38.31731341387844,0.9795326752467824,1.621200462148802
9552,M S WALKER INC,3893,Zhenka 80 Proof,7.93,9.99,1750.0,81447.0,645874.709999989,81723.0,816412.7699998668,171058.7699999927,150149.62999999925,55551.819999999985,170538.05999987782,20.88870559924064,1.0033887067663634,1.2640420152073777
1128,BROWN-FORMAN CORP,811,Jack Daniels No 7 Black,19.84,29.99,1000.0,32554.0,645871.359999999,32064.0,937915.3599999225,253234.69999997146,33667.1999999981,68601.68000000001,292043.9999999234,31.13756448129259,0.9849480862566812,1.4521705374889573
3960,DIAGEO NORTH AMERICA INC,2443,Seagrams VO,13.48,16.99,1750.0,47654.0,642375.9200000195,47446.0,902489.5399998736,273169.2599999477,87173.56999998497,257032.07000000007,260113.61999985413,28.82178778491888,0.9956352037604398,1.404924300400062
660,SAZERAC NORTH AMERICA INC.,2127,Canadian Ltd,7.19,10.49,1750.0,86887.0,624717.5300000095,86195.0,899110.5499998573,183132.55999998274,158367.2099999975,17932.329999999994,274393.01999984786,30.51827386519838,0.9920356324881743,1.4392273416752748
1392,CONSTELLATION BRANDS INC,6682,R M Woodbridge Chard Cal,6.03,8.99,1500.0,101547.0,612328.4100000054,101339.0,1016328.6099998966,161300.3499999999,22776.050000001345,79528.99,404000.1999998912,39.75094236498295,0.9979516873959842,1.6597769977713228
3960,DIAGEO NORTH AMERICA INC,3798,Ciroc Apple Vodka,19.83,28.99,750.0,30830.0,611358.9000000008,29647.0,748067.529999948,157601.6800000024,23348.150000002035,257032.07000000007,136708.62999994715,18.274904940728636,0.9616282841388258,1.2236143613840365
3960,DIAGEO NORTH AMERICA INC,4262,Capt Morgan Spiced Rum,11.19,13.99,750.0,54552.0,610436.8800000268,55710.0,862422.8999998781,241540.9299999526,43861.64000000501,257032.07000000007,251986.01999985136,29.2183823040746,1.0212274527056753,1.412796192785469
1128,BROWN-FORMAN CORP,2015,Jack Daniels Tennessee Honey,18.1,22.99,750.0,33715.0,610241.4999999967,32969.0,771010.3099998921,303753.1499999447,25959.910000003314,68601.68000000001,160768.8099998954,20.851706898694765,0.9778733501408868,1.2634511254968668
12546,JIM BEAM BRANDS COMPANY,1737,Makers Mark,34.3,51.99,1750.0,17537.0,601519.0999999947,16089.0,823521.1099999265,432234.77999995113,29564.919999998816,123880.96999999999,222002.0099999318,26.957658681020526,0.9174317158008781,1.3690689289831923
4425,MARTIGNETTI COMPANIES,38370,Oyster Bay Svgn Bl Marlboro,6.59,9.95,750.0,91140.0,600612.5999999961,90267.0,890334.4099999663,124833.9799999907,10138.880000000456,144929.24,289721.80999997014,32.54078543364185,0.9904213298222515,1.4823771762363493
6785,PALM BAY INTERNATIONAL INC,6937,Cavit Pinot Grigio,6.75,9.99,1500.0,88752.0,599076.0,87974.0,945345.0199999199,164272.28999999003,19771.2700000009,13605.409999999998,346269.0199999199,36.628851125692634,0.9912340003605552,1.5780051612815735
8112,MOET HENNESSY USA INC,4689,Hennessy Privilege VSOP,33.33,45.99,750.0,17838.0,594540.5400000018,18005.0,858571.9499999759,177136.36999999706,14178.850000000471,48347.26,264031.4099999741,30.752391805949575,1.009362036102702,1.4440931984217145
4425,MARTIGNETTI COMPANIES,3040,Tito's Handmade Vodka,16.54,23.99,1000.0,35922.0,594149.8799999933,34901.0,842326.9899999202,253126.1799999653,36646.04999999875,144929.24,248177.109999927,29.463274114005355,0.9715773063860587,1.4177011867778713
17035,PERNOD RICARD USA,3625,Absolut 80 Proof,12.59,16.99,750.0,45969.0,578749.7099999987,44406.0,785296.9399998756,270297.41999994346,34961.13000000416,123780.21999999997,206547.22999987693,26.301799928051373,0.9659988252953077,1.3568852414628034
8112,MOET HENNESSY USA INC,7865,Moet & Chandon Imperial,23.97,34.99,750.0,24088.0,577389.3600000012,23290.0,834892.0999999518,249582.15999997742,2606.529999999897,48347.26,257502.73999995063,30.842637030577425,0.9668714712720027,1.4459776328402556
12546,JIM BEAM BRANDS COMPANY,1346,Knob Creek Bourbon,22.55,29.99,750.0,25540.0,575926.9999999952,22144.0,684455.559999909,350154.70999994385,17438.070000002335,123880.96999999999,108528.55999991379,15.856187945924235,0.8670321064996085,1.1884415212343138
7239,REMY COINTREAU USA INC,5242,Cointreau Liqueur,22.05,29.99,750.0,25361.0,559210.0499999939,24770.0,763368.2999999058,351898.2699999421,19504.750000002397,16978.669999999995,204158.24999991187,26.744397167125893,0.9766965025038444,1.3650832992002095
7239,REMY COINTREAU USA INC,4722,Remy Martin VSOP Cognac,27.77,34.99,750.0,19910.0,552900.6999999961,18637.0,665392.6299999654,204514.66999998927,14677.690000000975,16978.669999999995,112491.92999996932,16.906097983077323,0.9360622802611753,1.203457745667477
4425,MARTIGNETTI COMPANIES,6967,Santa Margherita Pnt Grigio,11.89,19.99,750.0,46257.0,549995.7299999988,46511.0,923055.2499999445,185950.7400000011,5216.39999999995,144929.24,373059.51999994565,40.41573026099663,1.0054910608124177,1.678295302401614
8664,"STOLI GROUP,(USA) LLC",3630,Stolichnaya Razberi,19.83,24.99,1750.0,27479.0,544908.5699999994,27622.0,700960.7799999095,298569.6099999499,50751.80999998989,18544.489999999998,156052.2099999101,22.262616461926765,1.0052039739437388,1.2863823742025386
1128,BROWN-FORMAN CORP,2760,Jack Daniels Tennessee Honey,28.02,38.99,1750.0,19219.0,538516.3799999909,18250.0,701171.4999999332,345701.1999999554,33536.42999999827,68601.68000000001,162655.11999994225,23.197622835491423,0.9495811436599199,1.3020430316343303
3960,DIAGEO NORTH AMERICA INC,8178,Bulleit Bourbon,18.51,25.99,750.0,28421.0,526072.7099999951,27204.0,724379.9599999145,301943.55999995157,21421.640000002433,257032.07000000007,198307.24999991944,27.37613696545979,0.9571795503325006,1.3769578733706245
3089,SIDNEY FRANK IMPORTING CO,5445,Jagermeister Liqueur,11.76,15.99,750.0,44330.0,521320.7999999928,41133.0,661672.6699998857,253884.33999994624,32383.340000004264,8549.550000000001,140351.8699998929,21.21167706683686,0.9278817956237311,1.2692236143270992
3252,E & J GALLO WINERY,14006,Apothic Winemakers Red Blend,5.44,9.99,750.0,94779.0,515597.76000000985,91600.0,812899.3799999028,143899.93000001824,10283.260000000004,61966.909999999996,297301.61999989295,36.57299135840508,0.9664588147163401,1.5766154220683335
3664,WILLIAM GRANT & SONS INC,3238,Hendrick's Gin,22.83,29.99,750.0,22352.0,510296.16,20847.0,632474.5299999345,294114.63999996043,16416.800000001735,30234.42000000001,122178.36999993451,19.3175162326216,0.9326682176091625,1.2394263950564208
12546,JIM BEAM BRANDS COMPANY,3980,Hornitos Reposado Tequila,31.99,39.99,1750.0,15805.0,505601.95000000834,15381.0,565522.1899999427,323365.6199999569,28264.5099999988,123880.96999999999,59920.23999993433,10.59555947750528,0.9731730465042708,1.1185126758311223
7245,PROXIMO SPIRITS INC.,3776,Jose Cuervo Especial Silver,18.56,25.99,1750.0,26795.0,497315.199999981,25596.0,684036.0399999205,295186.9099999533,47031.429999991036,38994.78000000001,186720.83999993955,27.296930144201355,0.9552528456801642,1.3754577378691557
3960,DIAGEO NORTH AMERICA INC,3746,Gordons Vodka 80 Proof,8.52,12.99,1750.0,58309.0,496792.67999998684,57845.0,724360.5499998928,188936.73999998142,106278.67999998627,257032.07000000007,227567.869999906,31.41638097214704,0.9920423948275566,1.4580741205766399
17035,PERNOD RICARD USA,3728,Absolut Citron,18.93,24.99,1750.0,25959.0,491403.86999999895,26222.0,658689.779999917,288436.2299999537,48180.14999999067,123780.21999999997,167285.90999991808,25.396767200477765,1.0101313609923341,1.3404244862783
3924,HEAVEN HILL DISTILLERIES,3243,Burnetts Vodka,8.26,10.49,1750.0,57575.0,475569.4999999942,57067.0,648535.3299999053,182200.22999998785,104847.71999998578,14069.869999999995,172965.82999991113,26.67022473547222,0.9911767260095528,1.3637025292831295
3089,SIDNEY FRANK IMPORTING CO,5440,Jagermeister Liqueur,25.92,34.99,1750.0,18298.0,474284.1599999999,18082.0,621256.1799999306,318571.819999956,33226.62999999806,8549.550000000001,146972.01999993064,23.657232673314745,0.9881954311946661,1.3098817805762915
480,BACARDI USA INC,4245,Bacardi Superior Rum,7.93,11.99,750.0,58816.0,466410.87999998714,58320.0,643474.799999922,167950.56999999456,45919.42000000414,89286.26999999999,177063.9199999349,27.51683826623146,0.9915669205658324,1.3796307667607148
9165,ULTRA BEVERAGE COMPANY LLP,36378,MezzaCorona Pnt Grigio,6.83,9.97,1500.0,68084.0,465013.72000000003,67195.0,695816.4099999225,155747.3700000347,15097.47000000027,68054.70000000003,230802.68999992247,33.17005558979964,0.9869426003172551,1.4963352264099272
3664,WILLIAM GRANT & SONS INC,4198,Sailor Jerry Spiced Navy Rum,17.51,24.99,1750.0,25998.0,455224.9799999919,23008.0,575754.9199999277,288223.9799999523,42276.15999999354,30234.42000000001,120529.93999993586,20.934244035630815,0.8849911531656282,1.2647700484273467
10000,MAJESTIC FINE WINES,24325,La Crema Chard Sonoma Cst,10.88,15.99,750.0,41274.0,449061.11999999353,39387.0,658288.1299999481,155090.73000000406,4415.5999999999185,17587.59,209227.00999995455,31.783500334416033,0.9542811455153365,1.465921008703576
17035,PERNOD RICARD USA,5735,Malibu Rum,9.29,11.99,750.0,48121.0,447044.0899999993,46557.0,598769.4299999229,181685.18999998728,36656.77000000388,123780.21999999997,151725.33999992354,25.339526769084237,0.9674985972860082,1.339396814305103
8112,MOET HENNESSY USA INC,5342,Grand Marnier,19.85,28.99,750.0,22234.0,441344.90000000334,22623.0,687309.7699999096,335050.7799999479,17815.45000000222,48347.26,245964.86999990622,35.7866104536734,1.0174957272645497,1.5573076068170366
2555,DISARONNO INTERNATIONAL LLC,5311,Amaretto DiSaronno,23.7,31.99,1750.0,18409.0,436293.30000000645,18376.0,667168.2399999392,306347.9399999631,33767.49999999835,5861.030000000001,230874.93999993277,34.60520542763753,0.9982073985550546,1.5291737003523302
1392,CONSTELLATION BRANDS INC,19748,Clos du Bois Chard,9.2,13.99,1500.0,47153.0,433807.600000004,46069.0,701955.5899999447,166739.15999999215,10347.029999999992,79528.99,268147.9899999407,38.200135994352834,0.977011006722796,1.618126538124132
8112,MOET HENNESSY USA INC,3668,Belvedere Polish Vodka,34.12,42.99,1750.0,12713.0,433767.55999999325,12218.0,536414.8199999633,282790.9499999748,22452.63999999985,48347.26,102647.25999997003,19.135798671628248,0.9610634783292693,1.2366411632994676
2561,EDRINGTON AMERICAS,2520,The Macallan 12 Yr Old,42.21,62.99,750.0,10227.0,431681.6700000005,9713.0,572039.8699999629,344176.9799999706,7651.829999999693,9654.500000000002,140358.19999996235,24.536436594877813,0.949740881979075,1.3251428303637776
3960,DIAGEO NORTH AMERICA INC,8202,Sambuca Romana,13.33,17.99,750.0,32375.0,431558.75000000186,31816.0,606781.8399999316,219853.85999997112,25052.700000002704,257032.07000000007,175223.08999992977,28.877444651268654,0.9827335907335907,1.4060237221465883
3960,DIAGEO NORTH AMERICA INC,3276,Gordons London Dry,9.62,14.99,1750.0,44631.0,429350.21999997704,44434.0,643753.6599999246,185732.1899999862,81641.20999998754,257032.07000000007,214403.43999994756,33.305199383250525,0.9955860276489436,1.4993672531481619
3960,DIAGEO NORTH AMERICA INC,497,Capt Morgan Spiced Rum,14.7,19.99,1000.0,29200.0,429240.0000000057,29238.0,584467.6199999616,145247.34000000838,30699.899999998448,257032.07000000007,155227.61999995587,26.55880577267327,1.0013013698630138,1.3616336315346982
3960,DIAGEO NORTH AMERICA INC,1883,Seagrams 7 Crown,13.23,17.99,1750.0,32253.0,426707.1900000127,32430.0,583415.6999999224,227105.75999996695,59584.77999998827,257032.07000000007,156708.50999990973,26.86052329409897,1.0054878615942704,1.3672506901041557
3960,DIAGEO NORTH AMERICA INC,2767,Johnnie Walker Blue Label,139.7,189.99,750.0,2963.0,413931.1000000022,2761.0,548648.3899999874,399868.01999998884,2176.609999999961,257032.07000000007,134717.28999998525,24.554394482044927,0.9318258521768478,1.3254582465535558
17035,PERNOD RICARD USA,482,Absolut 80 Proof,14.28,21.99,1000.0,28888.0,412520.6399999918,27866.0,599601.3399999446,198436.0599999845,29259.299999998133,123780.21999999997,187080.69999995275,31.200847549802013,0.9646219883688729,1.4535062778918322
3960,DIAGEO NORTH AMERICA INC,8778,Bulleit Bourbon,37.29,49.99,1750.0,10966.0,408922.1399999975,10796.0,525233.039999965,304106.5699999735,19841.33000000014,257032.07000000007,116310.89999996749,22.144627459075164,0.9844975378442459,1.2844328751677965
1128,BROWN-FORMAN CORP,1220,Woodford Reserve Bourbon,21.89,29.99,750.0,18645.0,408139.0500000114,18408.0,589481.9199999418,293510.1499999627,14496.360000001354,68601.68000000001,181342.86999993044,30.76309278492347,0.987288817377313,1.4443163916805446
3960,DIAGEO NORTH AMERICA INC,2418,Crown Royal Regal Apple,16.53,22.99,750.0,24558.0,405943.7399999935,24284.0,570271.159999933,263621.2299999621,19122.700000002293,257032.07000000007,164327.4199999395,28.81566376247377,0.9888427396367783,1.4048034340914881
1392,CONSTELLATION BRANDS INC,8504,R M Woodbridge Cab Svgn Cal,5.84,8.99,1500.0,69263.0,404495.9199999966,68667.0,686725.3299999196,148661.02000001224,15427.260000000382,79528.99,282229.409999923,41.09785931443013,0.9913951171621211,1.6977311662375367
660,SAZERAC NORTH AMERICA INC.,3684,Fleischmanns Royal Vodka,7.68,9.99,1750.0,52351.0,402055.67999999085,51954.0,527560.9599999299,156288.16000000513,95452.86999998376,17932.329999999994,125505.27999993903,23.789720907315758,0.9924165727493267,1.312158952710087
3252,E & J GALLO WINERY,14622,La Marca Prosecco,8.66,12.99,750.0,46387.0,401711.42000000115,45608.0,558344.6899999726,124562.16000001195,5114.599999999909,61966.909999999996,156633.26999997144,28.053149390563583,0.983206501821631,1.3899149045849157
8004,SAZERAC CO INC,3246,Bentley's Vodka,6.71,8.79,1750.0,59841.0,401533.110000004,59245.0,520763.54999996244,136913.03999996334,108849.57999998573,50293.62000000002,119230.43999995844,22.895312085488133,0.9900402733911532,1.296938003443744
17035,PERNOD RICARD USA,8339,The Glenlivet 12 Yr Single,30.21,42.99,750.0,13250.0,400282.49999999977,12463.0,544906.369999951,335249.3799999632,9818.559999999978,123780.21999999997,144623.86999995122,26.541049611874463,0.9406037735849057,1.3613045036941442
2555,DISARONNO INTERNATIONAL LLC,5312,Amaretto DiSaronno,14.7,21.99,750.0,27186.0,399634.20000000164,26178.0,571763.2199999448,228705.9499999702,20614.870000001833,5861.030000000001,172129.01999994315,30.104947988777553,0.9629220922533657,1.4307164401844048
3960,DIAGEO NORTH AMERICA INC,1869,Oban 14-Yr Single Malt,40.14,54.99,750.0,9892.0,397064.8799999979,9219.0,549291.8099999668,302801.32999997836,7262.519999999729,257032.07000000007,152226.92999996885,27.71330779535527,0.9319652244237768,1.3833804943916714
8112,MOET HENNESSY USA INC,8622,Dom Perignon,87.09,145.99,750.0,4544.0,395736.9599999989,4127.0,589317.7299999871,312139.2099999901,459.1500000000152,48347.26,193580.76999998814,32.848285423211756,0.9082306338028169,1.4891652525960393
3960,DIAGEO NORTH AMERICA INC,1868,Lagavulin Single Malt 16-Yr,49.62,66.99,750.0,7821.0,388078.02000000176,7644.0,550740.5599999714,334191.7299999781,6022.609999999818,257032.07000000007,162662.53999996965,29.535238879079124,0.9773686229382432,1.4191490669839248
480,BACARDI USA INC,508,Bacardi Superior Rum,9.77,12.99,1000.0,38957.0,380609.8899999946,38335.0,522309.14999996027,123060.880000018,40251.749999999665,89286.26999999999,141699.25999996567,27.129384962904908,0.984033678157969,1.3722952653699243
3924,HEAVEN HILL DISTILLERIES,1180,Evan Williams Black Label B,13.07,16.99,1750.0,29070.0,379944.90000000445,28291.0,543425.0899999345,233334.64999996682,51982.13999999105,14069.869999999995,163480.1899999301,30.08329814141445,0.973202614379085,1.4302734159609147
8112,MOET HENNESSY USA INC,4673,Hennessy VS Cognac,46.66,69.99,1750.0,8132.0,379439.1200000025,8118.0,549271.8199999831,225142.97999999177,14917.300000000378,48347.26,169832.69999998057,30.919609165455785,0.9982784062961141,1.4475887989619507
1128,BROWN-FORMAN CORP,2143,Canadian Mist,10.07,12.99,1750.0,37653.0,379165.7100000053,37763.0,518089.36999993725,180374.1599999877,69382.93999998712,68601.68000000001,138923.65999993193,26.814613084987393,1.0029214139643587,1.3663929947671956
4425,MARTIGNETTI COMPANIES,11214,Caymus Cab Svgn Napa Vly,50.33,74.99,750.0,7505.0,377726.65000000165,7612.0,534970.9199999804,222174.1099999915,849.1700000000347,144929.24,157244.26999997871,29.393049999798958,1.014257161892072,1.416291172465533
17035,PERNOD RICARD USA,2646,Chivas Regal,43.3,58.99,1750.0,8702.0,376796.5999999969,8233.0,462119.6699999772,267131.5299999828,15131.220000000561,123780.21999999997,85323.06999998033,18.46341446577778,0.9461043438290049,1.226443311855736
7245,PROXIMO SPIRITS INC.,8691,Jose Cuervo Especial,11.9,14.99,750.0,31495.0,374790.4999999976,31383.0,494108.1699999271,216863.35999996966,24709.81000000364,38994.78000000001,119317.6699999295,24.148086845021627,0.9964438799809494,1.3183583095087261
3960,DIAGEO NORTH AMERICA INC,4330,Capt Morgan Spiced Rum 100,20.79,25.99,1750.0,17755.0,369126.44999999524,17633.0,482985.66999994783,267976.32999996515,32401.759999998063,257032.07000000007,113859.21999995259,23.57403688601463,0.9931286961419319,1.3084558692555195
1485,CASTLE BRANDS CORP.,4225,Goslings Black Seal Bermuda,18.37,24.99,1750.0,20089.0,369034.92999999056,20179.0,522535.2099999529,230329.07999997635,37080.61999999599,8497.589999999998,153500.2799999623,29.37606443783495,1.0044800637164617,1.4159505443020428
1392,CONSTELLATION BRANDS INC,6479,Clos du Bois Chard,5.95,8.99,750.0,61869.0,368120.55000000226,61253.0,567452.4699999414,110538.350000022,6872.189999999892,79528.99,199331.91999993916,35.12750944585011,0.9900434789636167,1.5414854454605642
4425,MARTIGNETTI COMPANIES,3485,Luksusowa Potato Vodka,15.03,19.99,1750.0,24202.0,363756.0599999934,23843.0,485688.56999993784,237850.83999996394,43809.649999992216,144929.24,121932.50999994442,25.105081225189224,0.9851665151640361,1.3352040650537798
17035,PERNOD RICARD USA,800,Jameson Irish Whiskey,24.02,31.99,1000.0,15142.0,363710.83999999886,14506.0,468587.9399999908,124940.36000000843,15231.300000000057,123780.21999999997,104877.09999999194,22.38151925121974,0.9579976225069343,1.2883529674287197
12546,JIM BEAM BRANDS COMPANY,1345,Basil Hayden Bourbon,28.45,37.99,750.0,12761.0,363050.4500000035,12902.0,494732.9799999621,272052.07999997324,10162.800000000145,123880.96999999999,131682.52999995858,26.616889377370534,1.0110492908079305,1.3627113807460018
3664,WILLIAM GRANT & SONS INC,1956,Balvenie 12 Yr Doublewood S,39.99,53.99,750.0,9013.0,360429.8700000025,7922.0,456461.77999997407,290627.8499999788,6241.489999999787,30234.42000000001,96031.90999997157,21.038324391579298,0.8789526239875735,1.2664371573864588
17035,PERNOD RICARD USA,2932,Jameson Black Barrel,24.61,31.99,750.0,14642.0,360339.62000000296,13785.0,444452.14999996085,262340.48999997164,10859.050000000469,123780.21999999997,84112.52999995789,18.924991137958337,0.9414697445704139,1.2334257054496456
12546,JIM BEAM BRANDS COMPANY,5391,Kamora Coffee,12.02,15.99,1750.0,29914.0,359566.279999989,29911.0,491568.88999992976,219621.5899999668,54956.09999998768,123880.96999999999,132002.60999994073,26.853328736885608,0.9998997125091931,1.3671162101183258
3960,DIAGEO NORTH AMERICA INC,1384,Bulleit 95 Rye,18.93,25.99,750.0,18900.0,357776.9999999982,17620.0,470254.79999995563,239842.65999997273,13877.41000000113,257032.07000000007,112477.79999995744,23.918479938953958,0.9322751322751323,1.3143796275332345
